scenario,method,hour,mean_cumulative_false_alert_probability,n_defined
E2,PaFAR-T,79,0.09539190186945276,100
E2,PaFAR-T,80,0.09596133111766494,100
E2,PaFAR-T,81,0.09639246761737848,100
E2,PaFAR-T,82,0.09674074199033804,100
E2,PaFAR-T,83,0.09709652340805665,100
E2,PaFAR-T,84,0.0975189669293015,100
E2,PaFAR-T,85,0.0976969676154047,100
E2,PaFAR-T,86,0.09797850617392317,100
E2,PaFAR-T,87,0.09816330811487521,100
E2,PaFAR-T,88,0.09823750994244584,100
E2,PaFAR-T,89,0.0982966668682506,100
E2,PaFAR-T,90,0.09837088398917324,100
E2,PaFAR-T,91,0.09839336169921829,100
E2,PaFAR-T,92,0.0984231077034336,100
E2,PaFAR-T,93,0.09843054817962407,100
E2,PaFAR-T,94,0.09844530835938237,100
E2,PaFAR-T,95,0.0984526829906508,100
E2,PaFAR-T,96,0.0984526829906508,100
E2,PaFAR-T,97,0.0984526829906508,100
E2,PaFAR-T,98,0.0984676084967814,100
E2,PaFAR-T,99,0.0984676084967814,100
E2,PaFAR-T,100,0.0984676084967814,100
E2,PaFAR-T,101,0.0984676084967814,100
E2,PaFAR-T,102,0.0984676084967814,100
E2,PaFAR-T,103,0.0984676084967814,100
E2,PaFAR-T,104,0.0984676084967814,100
E2,PaFAR-T,105,0.0984676084967814,100
E2,PaFAR-T,106,0.0984676084967814,100
E2,PaFAR-T,107,0.0984676084967814,100
E2,PaFAR-T,108,0.0984676084967814,100
E2,PaFAR-T,109,0.0984676084967814,100
E2,PaFAR-T,110,0.0984676084967814,100
E2,PaFAR-T,111,0.0984676084967814,100
E2,PaFAR-T,112,0.0984676084967814,100
E2,PaFAR-T,113,0.0984676084967814,100
E2,PaFAR-T,114,0.0984676084967814,100
E2,PaFAR-T,115,0.0984676084967814,100
E2,PaFAR-T,116,0.0984676084967814,100
E2,PaFAR-T,117,0.0984676084967814,100
E2,PaFAR-T,118,0.0984676084967814,100
E2,PaFAR-T,119,0.0984676084967814,100
E2,PaFAR-HC,0,0.0,100
E2,PaFAR-HC,1,0.0,100
E2,PaFAR-HC,2,0.0,100
E2,PaFAR-HC,3,0.0,100
E2,PaFAR-HC,4,0.0,100
E2,PaFAR-HC,5,0.002485006625785768,100
E2,PaFAR-HC,6,0.004429608140794462,100
E2,PaFAR-HC,7,0.0068833485752784265,100
E2,PaFAR-HC,8,0.01069917790653196,100
E2,PaFAR-HC,9,0.01550642860336663,100
E2,PaFAR-HC,10,0.02031912458132906,100
E2,PaFAR-HC,11,0.02515753138346282,100
E2,PaFAR-HC,12,0.02988053814983553,100
E2,PaFAR-HC,13,0.03396177291952698,100
E2,PaFAR-HC,14,0.03810723804046358,100
E2,PaFAR-HC,15,0.04227845023414179,100
E2,PaFAR-HC,16,0.046093676128488005,100
E2,PaFAR-HC,17,0.0498186246074847,100
E2,PaFAR-HC,18,0.05331751480478233,100
E2,PaFAR-HC,19,0.056664447674743455,100
E2,PaFAR-HC,20,0.059489348419105526,100
E2,PaFAR-HC,21,0.06206497279144694,100
E2,PaFAR-HC,22,0.06475223237493617,100
E2,PaFAR-HC,23,0.06694010012618129,100
E2,PaFAR-HC,24,0.0689407270365715,100
E2,PaFAR-HC,25,0.0706151811894903,100
E2,PaFAR-HC,26,0.0720381181009867,100
E2,PaFAR-HC,27,0.07342550472679052,100
E2,PaFAR-HC,28,0.07460266874574663,100
E2,PaFAR-HC,29,0.07567249265692787,100
E2,PaFAR-HC,30,0.0765412047457631,100
E2,PaFAR-HC,31,0.07731247631705596,100
E2,PaFAR-HC,32,0.07795130346105489,100
E2,PaFAR-HC,33,0.07855192576592965,100
E2,PaFAR-HC,34,0.07899629574647996,100
E2,PaFAR-HC,35,0.0792850830020662,100
E2,PaFAR-HC,36,0.0795364018559754,100
E2,PaFAR-HC,37,0.07972908728684061,100
E2,PaFAR-HC,38,0.07989941901340529,100
E2,PaFAR-HC,39,0.08003291997594182,100
E2,PaFAR-HC,40,0.08014384115862391,100
E2,PaFAR-HC,41,0.08024030758113408,100
E2,PaFAR-HC,42,0.08035853503174768,100
E2,PaFAR-HC,43,0.08042508926285823,100
E2,PaFAR-HC,44,0.08044732803151086,100
E2,PaFAR-HC,45,0.08049869400230633,100
E2,PaFAR-HC,46,0.08051357595157596,100
E2,PaFAR-HC,47,0.08055065923697338,100
E2,PaFAR-HC,48,0.08055799599412673,100
E2,PaFAR-HC,49,0.0805951939379803,100
E2,PaFAR-HC,50,0.08063946091314346,100
E2,PaFAR-HC,51,0.08066898164439977,100
E2,PaFAR-HC,52,0.08068391294037383,100
E2,PaFAR-HC,53,0.0806912767106242,100
E2,PaFAR-HC,54,0.08071353192801599,100
E2,PaFAR-HC,55,0.0807358592769046,100
E2,PaFAR-HC,56,0.08075062511652437,100
E2,PaFAR-HC,57,0.08079487529570384,100
E2,PaFAR-HC,58,0.08082433045656594,100
E2,PaFAR-HC,59,0.08085392207013703,100
E2,PaFAR-HC,60,0.08090568160458637,100
E2,PaFAR-HC,61,0.08090568160458637,100
E2,PaFAR-HC,62,0.0809351221458794,100
E2,PaFAR-HC,63,0.08096482804459507,100
E2,PaFAR-HC,64,0.08097227960942367,100
E2,PaFAR-HC,65,0.08099445891440638,100
E2,PaFAR-HC,66,0.08103152406752351,100
E2,PaFAR-HC,67,0.08105360067624026,100
E2,PaFAR-HC,68,0.08110527150792994,100
E2,PaFAR-HC,69,0.0811200266627094,100
E2,PaFAR-HC,70,0.081127478227538,100
E2,PaFAR-HC,71,0.08115703707209418,100
E2,PaFAR-HC,72,0.08118651572670474,100
E2,PaFAR-HC,73,0.08120859163873102,100
E2,PaFAR-HC,74,0.08123826744032836,100
E2,PaFAR-HC,75,0.08125302219357947,100
E2,PaFAR-HC,76,0.08127514372104269,100
E2,PaFAR-HC,77,0.08134921107140275,100
E2,PaFAR-HC,78,0.08137145526591544,100
E2,PaFAR-HC,79,0.08139362311195059,100
E2,PaFAR-HC,80,0.0814382286815349,100
E2,PaFAR-HC,81,0.08145306577073574,100
E2,PaFAR-HC,82,0.08148991256070817,100
E2,PaFAR-HC,83,0.0815268490411397,100
E2,PaFAR-HC,84,0.0815268490411397,100
E2,PaFAR-HC,85,0.08154145852556574,100
E2,PaFAR-HC,86,0.08155628432245234,100
E2,PaFAR-HC,87,0.08156364809270271,100
E2,PaFAR-HC,88,0.08157104454240685,100
E2,PaFAR-HC,89,0.08157104454240685,100
E2,PaFAR-HC,90,0.08157848501859732,100
E2,PaFAR-HC,91,0.08157848501859732,100
E2,PaFAR-HC,92,0.08157848501859732,100
E2,PaFAR-HC,93,0.08157848501859732,100
E2,PaFAR-HC,94,0.08157848501859732,100
E2,PaFAR-HC,95,0.08158583795977378,100
E2,PaFAR-HC,96,0.08158583795977378,100
E2,PaFAR-HC,97,0.08158583795977378,100
E2,PaFAR-HC,98,0.08158583795977378,100
E2,PaFAR-HC,99,0.08158583795977378,100
E2,PaFAR-HC,100,0.08158583795977378,100
E2,PaFAR-HC,101,0.08158583795977378,100
E2,PaFAR-HC,102,0.08158583795977378,100
E2,PaFAR-HC,103,0.08158583795977378,100
E2,PaFAR-HC,104,0.08158583795977378,100
E2,PaFAR-HC,105,0.08158583795977378,100
E2,PaFAR-HC,106,0.08158583795977378,100
E2,PaFAR-HC,107,0.08158583795977378,100
E2,PaFAR-HC,108,0.08158583795977378,100
E2,PaFAR-HC,109,0.08158583795977378,100
E2,PaFAR-HC,110,0.08158583795977378,100
E2,PaFAR-HC,111,0.08158583795977378,100
E2,PaFAR-HC,112,0.08158583795977378,100
E2,PaFAR-HC,113,0.08158583795977378,100
E2,PaFAR-HC,114,0.08158583795977378,100
E2,PaFAR-HC,115,0.08158583795977378,100
E2,PaFAR-HC,116,0.08158583795977378,100
E2,PaFAR-HC,117,0.08158583795977378,100
E2,PaFAR-HC,118,0.08158583795977378,100
E2,PaFAR-HC,119,0.08158583795977378,100
